study,stim,target_user,qlabel,targ_agg,s2m,targ_agg2
2,profile,57,converseIntellStim,2.5,2.6346153846153846,-0.13461538461538458
2,profile,57,followSM,2,2.6346153846153846,-0.6346153846153846
2,profile,57,friendshipOnline,3.1666666666666665,2.6346153846153846,0.5320512820512819
2,profile,57,friendsOffline,2.6666666666666665,2.6346153846153846,0.03205128205128194
2,profile,57,groupProject,3,2.6346153846153846,0.3653846153846154
2,profile,57,helpConflict,2.3333333333333335,2.6346153846153846,-0.3012820512820511
2,profile,57,helpIntellChallenge,2.5,2.6346153846153846,-0.13461538461538458
2,profile,57,hire,3.1666666666666665,2.6346153846153846,0.5320512820512819
2,profile,57,interestNewsOnline,2.5,2.6346153846153846,-0.13461538461538458
2,profile,57,introduceFriend,2.6666666666666665,2.6346153846153846,0.03205128205128194
2,profile,57,movieTVrec,2,2.6346153846153846,-0.6346153846153846
2,profile,57,musicRec,2.5,2.6346153846153846,-0.13461538461538458
2,profile,57,paperFeedback,2.6666666666666665,2.6346153846153846,0.03205128205128194
2,profile,57,romanticPartner_friend,1.6666666666666667,2.6346153846153846,-0.9679487179487178
2,profile,57,romanticPartner_self,2.1666666666666665,2.6346153846153846,-0.46794871794871806
2,profile,57,triviaPartner,2,2.6346153846153846,-0.6346153846153846
2,profile,57,trustDeadlines,3,2.6346153846153846,0.3653846153846154
2,profile,57,trustInfoOnline,3,2.6346153846153846,0.3653846153846154
2,profile,57,trustOrganize,3.1666666666666665,2.6346153846153846,0.5320512820512819
2,profile,57,valueOpinion,3.5,2.6346153846153846,0.8653846153846154
2,profile,57,workStressfulTask,3,2.6346153846153846,0.3653846153846154
2,profile,57,workTaskConflict,3,2.6346153846153846,0.3653846153846154
2,profile,58,adviceGoodImpression,2.4,2.523076923076923,-0.12307692307692308
2,profile,58,askNotes,2.8,2.523076923076923,0.2769230769230768
2,profile,58,buySomethingOnline,2.4,2.523076923076923,-0.12307692307692308
2,profile,58,casualSocial,2.6,2.523076923076923,0.0769230769230771
2,profile,58,converseIntellStim,2,2.523076923076923,-0.523076923076923
2,profile,58,followSM,2,2.523076923076923,-0.523076923076923
2,profile,58,friendshipOnline,2.6,2.523076923076923,0.0769230769230771
2,profile,58,friendsOffline,2.6,2.523076923076923,0.0769230769230771
2,profile,58,groupProject,3.2,2.523076923076923,0.6769230769230772
2,profile,58,helpConflict,2.4,2.523076923076923,-0.12307692307692308
2,profile,58,helpIntellChallenge,2.2,2.523076923076923,-0.3230769230769228
2,profile,58,hire,3.4,2.523076923076923,0.8769230769230769
2,profile,58,interestNewsOnline,2.2,2.523076923076923,-0.3230769230769228
2,profile,58,introduceFriend,2.6,2.523076923076923,0.0769230769230771
2,profile,58,movieTVrec,2.2,2.523076923076923,-0.3230769230769228
2,profile,58,musicRec,2.2,2.523076923076923,-0.3230769230769228
2,profile,58,paperFeedback,2.8,2.523076923076923,0.2769230769230768
2,profile,58,romanticPartner_friend,2,2.523076923076923,-0.523076923076923
2,profile,58,romanticPartner_self,1.4,2.523076923076923,-1.123076923076923
2,profile,58,triviaPartner,2.8,2.523076923076923,0.2769230769230768
2,profile,58,trustDeadlines,3.4,2.523076923076923,0.8769230769230769
2,profile,58,trustInfoOnline,2.8,2.523076923076923,0.2769230769230768
2,profile,58,trustOrganize,2.8,2.523076923076923,0.2769230769230768
2,profile,58,valueOpinion,2.8,2.523076923076923,0.2769230769230768
2,profile,58,workStressfulTask,2.6,2.523076923076923,0.0769230769230771
2,profile,58,workTaskConflict,2.4,2.523076923076923,-0.12307692307692308
2,profile,59,adviceGoodImpression,1.6666666666666667,2.1474358974358974,-0.4807692307692306
2,profile,59,askNotes,2.5,2.1474358974358974,0.35256410256410264
2,profile,59,buySomethingOnline,2,2.1474358974358974,-0.14743589743589736
2,profile,59,casualSocial,2.6666666666666665,2.1474358974358974,0.5192307692307692
2,profile,59,converseIntellStim,1.8333333333333333,2.1474358974358974,-0.3141025641025641
2,profile,59,followSM,1.8333333333333333,2.1474358974358974,-0.3141025641025641
2,profile,59,friendshipOnline,2.5,2.1474358974358974,0.35256410256410264
2,profile,59,friendsOffline,2.1666666666666665,2.1474358974358974,0.019230769230769162
2,profile,59,groupProject,2.3333333333333335,2.1474358974358974,0.18589743589743613
2,profile,59,helpConflict,2,2.1474358974358974,-0.14743589743589736
2,profile,59,helpIntellChallenge,2.3333333333333335,2.1474358974358974,0.18589743589743613
2,profile,59,hire,2.1666666666666665,2.1474358974358974,0.019230769230769162
2,profile,59,interestNewsOnline,1.8333333333333333,2.1474358974358974,-0.3141025641025641
2,profile,59,introduceFriend,2.1666666666666665,2.1474358974358974,0.019230769230769162
2,profile,59,movieTVrec,2,2.1474358974358974,-0.14743589743589736
2,profile,59,musicRec,2.1666666666666665,2.1474358974358974,0.019230769230769162
2,profile,59,paperFeedback,2.5,2.1474358974358974,0.35256410256410264
2,profile,59,romanticPartner_friend,1.5,2.1474358974358974,-0.6474358974358974
2,profile,59,romanticPartner_self,1.5,2.1474358974358974,-0.6474358974358974
2,profile,59,triviaPartner,2.3333333333333335,2.1474358974358974,0.18589743589743613
2,profile,59,trustDeadlines,2.5,2.1474358974358974,0.35256410256410264
2,profile,59,trustInfoOnline,2.3333333333333335,2.1474358974358974,0.18589743589743613
2,profile,59,trustOrganize,2.3333333333333335,2.1474358974358974,0.18589743589743613
2,profile,59,valueOpinion,2.3333333333333335,2.1474358974358974,0.18589743589743613
2,profile,59,workStressfulTask,2.1666666666666665,2.1474358974358974,0.019230769230769162
2,profile,59,workTaskConflict,2.1666666666666665,2.1474358974358974,0.019230769230769162
2,profile,60,adviceGoodImpression,1.6666666666666667,2.2115384615384617,-0.5448717948717949
2,profile,60,askNotes,2.6666666666666665,2.2115384615384617,0.45512820512820484
2,profile,60,buySomethingOnline,1.8333333333333333,2.2115384615384617,-0.3782051282051284
2,profile,60,casualSocial,2.8333333333333335,2.2115384615384617,0.6217948717948718
2,profile,60,converseIntellStim,2.3333333333333335,2.2115384615384617,0.1217948717948718
2,profile,60,followSM,1.8333333333333333,2.2115384615384617,-0.3782051282051284
2,profile,60,friendshipOnline,2.8333333333333335,2.2115384615384617,0.6217948717948718
2,profile,60,friendsOffline,2.1666666666666665,2.2115384615384617,-0.044871794871795156
2,profile,60,groupProject,2.5,2.2115384615384617,0.2884615384615383
2,profile,60,helpConflict,2,2.2115384615384617,-0.21153846153846168
2,profile,60,helpIntellChallenge,2,2.2115384615384617,-0.21153846153846168
2,profile,60,hire,2.3333333333333335,2.2115384615384617,0.1217948717948718
2,profile,60,interestNewsOnline,2.3333333333333335,2.2115384615384617,0.1217948717948718
2,profile,60,introduceFriend,2.3333333333333335,2.2115384615384617,0.1217948717948718
2,profile,60,movieTVrec,2.5,2.2115384615384617,0.2884615384615383
2,profile,60,musicRec,2.1666666666666665,2.2115384615384617,-0.044871794871795156
2,profile,60,paperFeedback,1.6666666666666667,2.2115384615384617,-0.5448717948717949
2,profile,60,romanticPartner_friend,1.5,2.2115384615384617,-0.7115384615384617
2,profile,60,romanticPartner_self,1.5,2.2115384615384617,-0.7115384615384617
2,profile,60,triviaPartner,2.3333333333333335,2.2115384615384617,0.1217948717948718
2,profile,60,trustDeadlines,2.6666666666666665,2.2115384615384617,0.45512820512820484
2,profile,60,trustInfoOnline,2,2.2115384615384617,-0.21153846153846168
2,profile,60,trustOrganize,2.5,2.2115384615384617,0.2884615384615383
2,profile,60,valueOpinion,2.6666666666666665,2.2115384615384617,0.45512820512820484
2,profile,60,workStressfulTask,2.1666666666666665,2.2115384615384617,-0.044871794871795156
2,profile,60,workTaskConflict,2.1666666666666665,2.2115384615384617,-0.044871794871795156
2,profile,61,adviceGoodImpression,1.5,1.6282051282051282,-0.1282051282051282
2,profile,61,askNotes,1.3333333333333333,1.6282051282051282,-0.29487179487179493
2,profile,61,buySomethingOnline,1.6666666666666667,1.6282051282051282,0.03846153846153855
2,profile,61,casualSocial,2.5,1.6282051282051282,0.8717948717948718
2,profile,61,converseIntellStim,1.1666666666666667,1.6282051282051282,-0.46153846153846145
2,profile,61,followSM,1.6666666666666667,1.6282051282051282,0.03846153846153855
2,profile,61,friendshipOnline,2,1.6282051282051282,0.3717948717948718
2,profile,61,friendsOffline,1.6666666666666667,1.6282051282051282,0.03846153846153855
2,profile,61,groupProject,1.3333333333333333,1.6282051282051282,-0.29487179487179493
2,profile,61,helpConflict,1.3333333333333333,1.6282051282051282,-0.29487179487179493
2,profile,61,helpIntellChallenge,1.5,1.6282051282051282,-0.1282051282051282
2,profile,61,hire,1.5,1.6282051282051282,-0.1282051282051282
2,profile,61,interestNewsOnline,1.3333333333333333,1.6282051282051282,-0.29487179487179493
2,profile,61,introduceFriend,2.3333333333333335,1.6282051282051282,0.7051282051282053
2,profile,61,movieTVrec,1.8333333333333333,1.6282051282051282,0.20512820512820507
2,profile,61,musicRec,1.8333333333333333,1.6282051282051282,0.20512820512820507
2,profile,61,paperFeedback,1.3333333333333333,1.6282051282051282,-0.29487179487179493
2,profile,61,romanticPartner_friend,1.3333333333333333,1.6282051282051282,-0.29487179487179493
2,profile,61,romanticPartner_self,1.5,1.6282051282051282,-0.1282051282051282
2,profile,61,triviaPartner,1.6666666666666667,1.6282051282051282,0.03846153846153855
2,profile,61,trustDeadlines,1.5,1.6282051282051282,-0.1282051282051282
2,profile,61,trustInfoOnline,1.8333333333333333,1.6282051282051282,0.20512820512820507
2,profile,61,trustOrganize,1.5,1.6282051282051282,-0.1282051282051282
2,profile,61,valueOpinion,2,1.6282051282051282,0.3717948717948718
2,profile,61,workStressfulTask,1.6666666666666667,1.6282051282051282,0.03846153846153855
2,profile,61,workTaskConflict,1.5,1.6282051282051282,-0.1282051282051282
2,profile,62,adviceGoodImpression,3.6666666666666665,3.637179487179487,0.029487179487179382
2,profile,62,askNotes,3.3333333333333335,3.637179487179487,-0.30384615384615365
2,profile,62,buySomethingOnline,3.6666666666666665,3.637179487179487,0.029487179487179382
2,profile,62,casualSocial,4,3.637179487179487,0.36282051282051286
2,profile,62,converseIntellStim,3.8333333333333335,3.637179487179487,0.19615384615384635
2,profile,62,followSM,3.3333333333333335,3.637179487179487,-0.30384615384615365
2,profile,62,friendshipOnline,3.8333333333333335,3.637179487179487,0.19615384615384635
2,profile,62,friendsOffline,3.6666666666666665,3.637179487179487,0.029487179487179382
2,profile,62,groupProject,3.6666666666666665,3.637179487179487,0.029487179487179382
2,profile,62,helpConflict,3.3333333333333335,3.637179487179487,-0.30384615384615365
2,profile,62,helpIntellChallenge,3.8333333333333335,3.637179487179487,0.19615384615384635
2,profile,62,hire,3.5,3.637179487179487,-0.13717948717948714
2,profile,62,interestNewsOnline,4,3.637179487179487,0.36282051282051286
2,profile,62,introduceFriend,3.8333333333333335,3.637179487179487,0.19615384615384635
2,profile,62,movieTVrec,3.6666666666666665,3.637179487179487,0.029487179487179382
2,profile,62,musicRec,3.8333333333333335,3.637179487179487,0.19615384615384635
2,profile,62,paperFeedback,3.5,3.637179487179487,-0.13717948717948714
2,profile,62,romanticPartner_friend,3.6666666666666665,3.637179487179487,0.029487179487179382
2,profile,62,romanticPartner_self,2.5,3.637179487179487,-1.1371794871794871
2,profile,62,triviaPartner,3.8333333333333335,3.637179487179487,0.19615384615384635
2,profile,62,trustDeadlines,3.8333333333333335,3.637179487179487,0.19615384615384635
2,profile,62,trustInfoOnline,3.4,3.637179487179487,-0.23717948717948723
2,profile,62,trustOrganize,3.6666666666666665,3.637179487179487,0.029487179487179382
2,profile,62,valueOpinion,4,3.637179487179487,0.36282051282051286
2,profile,62,workStressfulTask,3.6666666666666665,3.637179487179487,0.029487179487179382
2,profile,62,workTaskConflict,3.5,3.637179487179487,-0.13717948717948714
2,profile,63,adviceGoodImpression,1.1666666666666667,1.564102564102564,-0.39743589743589736
2,profile,63,askNotes,1.3333333333333333,1.564102564102564,-0.23076923076923084
2,profile,63,buySomethingOnline,1.6666666666666667,1.564102564102564,0.10256410256410264
2,profile,63,casualSocial,1.6666666666666667,1.564102564102564,0.10256410256410264
2,profile,63,converseIntellStim,1.5,1.564102564102564,-0.0641025641025641
2,profile,63,followSM,1.1666666666666667,1.564102564102564,-0.39743589743589736
2,profile,63,friendshipOnline,1.6666666666666667,1.564102564102564,0.10256410256410264
2,profile,63,friendsOffline,1.6666666666666667,1.564102564102564,0.10256410256410264
2,profile,63,groupProject,1.6666666666666667,1.564102564102564,0.10256410256410264
2,profile,63,helpConflict,1.5,1.564102564102564,-0.0641025641025641
2,profile,63,helpIntellChallenge,1.3333333333333333,1.564102564102564,-0.23076923076923084
2,profile,63,hire,1.3333333333333333,1.564102564102564,-0.23076923076923084
2,profile,63,interestNewsOnline,2,1.564102564102564,0.4358974358974359
2,profile,63,introduceFriend,1.5,1.564102564102564,-0.0641025641025641
2,profile,63,movieTVrec,1.5,1.564102564102564,-0.0641025641025641
2,profile,63,musicRec,2.1666666666666665,1.564102564102564,0.6025641025641024
2,profile,63,paperFeedback,2.1666666666666665,1.564102564102564,0.6025641025641024
2,profile,63,romanticPartner_friend,1.3333333333333333,1.564102564102564,-0.23076923076923084
2,profile,63,romanticPartner_self,1.1666666666666667,1.564102564102564,-0.39743589743589736
2,profile,63,triviaPartner,2.1666666666666665,1.564102564102564,0.6025641025641024
2,profile,63,trustDeadlines,1.5,1.564102564102564,-0.0641025641025641
2,profile,63,trustInfoOnline,1.3333333333333333,1.564102564102564,-0.23076923076923084
2,profile,63,trustOrganize,1.3333333333333333,1.564102564102564,-0.23076923076923084
2,profile,63,valueOpinion,2,1.564102564102564,0.4358974358974359
2,profile,63,workStressfulTask,1.3333333333333333,1.564102564102564,-0.23076923076923084
2,profile,63,workTaskConflict,1.5,1.564102564102564,-0.0641025641025641
2,profile,64,adviceGoodImpression,2.5,2.5076923076923077,-0.007692307692307665
2,profile,64,askNotes,2.1666666666666665,2.5076923076923077,-0.34102564102564115
2,profile,64,buySomethingOnline,2.3333333333333335,2.5076923076923077,-0.17435897435897418
2,profile,64,casualSocial,3,2.5076923076923077,0.49230769230769234
2,profile,64,converseIntellStim,2.3333333333333335,2.5076923076923077,-0.17435897435897418
2,profile,64,followSM,2.3333333333333335,2.5076923076923077,-0.17435897435897418
2,profile,64,friendshipOnline,2.6666666666666665,2.5076923076923077,0.15897435897435885
2,profile,64,friendsOffline,2.5,2.5076923076923077,-0.007692307692307665
2,profile,64,groupProject,2.3333333333333335,2.5076923076923077,-0.17435897435897418
2,profile,64,helpConflict,2.8333333333333335,2.5076923076923077,0.3256410256410258
2,profile,64,helpIntellChallenge,2.3333333333333335,2.5076923076923077,-0.17435897435897418
2,profile,64,hire,2.1666666666666665,2.5076923076923077,-0.34102564102564115
2,profile,64,interestNewsOnline,2.8333333333333335,2.5076923076923077,0.3256410256410258
2,profile,64,introduceFriend,2.4,2.5076923076923077,-0.10769230769230775
2,profile,64,movieTVrec,3.1666666666666665,2.5076923076923077,0.6589743589743589
2,profile,64,musicRec,3.3333333333333335,2.5076923076923077,0.8256410256410258
2,profile,64,paperFeedback,2.1666666666666665,2.5076923076923077,-0.34102564102564115
2,profile,64,romanticPartner_friend,2.5,2.5076923076923077,-0.007692307692307665
2,profile,64,romanticPartner_self,2.1666666666666665,2.5076923076923077,-0.34102564102564115
2,profile,64,triviaPartner,2.5,2.5076923076923077,-0.007692307692307665
2,profile,64,trustDeadlines,2.6666666666666665,2.5076923076923077,0.15897435897435885
2,profile,64,trustInfoOnline,2.5,2.5076923076923077,-0.007692307692307665
2,profile,64,trustOrganize,2.5,2.5076923076923077,-0.007692307692307665
2,profile,64,valueOpinion,2.8333333333333335,2.5076923076923077,0.3256410256410258
2,profile,64,workStressfulTask,1.8,2.5076923076923077,-0.7076923076923076
2,profile,64,workTaskConflict,2.3333333333333335,2.5076923076923077,-0.17435897435897418
2,profile,65,adviceGoodImpression,3.8,3.973076923076923,-0.17307692307692335
2,profile,65,askNotes,4.166666666666667,3.973076923076923,0.1935897435897438
2,profile,65,buySomethingOnline,4.166666666666667,3.973076923076923,0.1935897435897438
2,profile,65,casualSocial,4,3.973076923076923,0.026923076923076827
2,profile,65,converseIntellStim,3.6666666666666665,3.973076923076923,-0.30641025641025665
2,profile,65,followSM,3.6666666666666665,3.973076923076923,-0.30641025641025665
2,profile,65,friendshipOnline,3.8333333333333335,3.973076923076923,-0.1397435897435897
2,profile,65,friendsOffline,3.8333333333333335,3.973076923076923,-0.1397435897435897
2,profile,65,groupProject,4.333333333333333,3.973076923076923,0.36025641025640986
2,profile,65,helpConflict,4,3.973076923076923,0.026923076923076827
2,profile,65,helpIntellChallenge,4,3.973076923076923,0.026923076923076827
2,profile,65,hire,4.5,3.973076923076923,0.5269230769230768
2,profile,65,interestNewsOnline,4,3.973076923076923,0.026923076923076827
2,profile,65,introduceFriend,3.8333333333333335,3.973076923076923,-0.1397435897435897
2,profile,65,movieTVrec,3.5,3.973076923076923,-0.4730769230769232
2,profile,65,musicRec,3.6666666666666665,3.973076923076923,-0.30641025641025665
2,profile,65,paperFeedback,4.166666666666667,3.973076923076923,0.1935897435897438
2,profile,65,romanticPartner_friend,4.166666666666667,3.973076923076923,0.1935897435897438
2,profile,65,romanticPartner_self,2.8333333333333335,3.973076923076923,-1.1397435897435897
2,profile,65,triviaPartner,3.6666666666666665,3.973076923076923,-0.30641025641025665
2,profile,65,trustDeadlines,4.5,3.973076923076923,0.5269230769230768
2,profile,65,trustInfoOnline,4,3.973076923076923,0.026923076923076827
2,profile,65,trustOrganize,4.833333333333333,3.973076923076923,0.8602564102564099
2,profile,65,valueOpinion,3.8333333333333335,3.973076923076923,-0.1397435897435897
2,profile,65,workStressfulTask,4.333333333333333,3.973076923076923,0.36025641025640986
2,profile,65,workTaskConflict,4,3.973076923076923,0.026923076923076827
2,profile,66,adviceGoodImpression,3,3.05,-0.04999999999999982
2,profile,66,askNotes,3.5,3.05,0.4500000000000002
2,profile,66,buySomethingOnline,2.6666666666666665,3.05,-0.3833333333333333
2,profile,66,casualSocial,3.6666666666666665,3.05,0.6166666666666667
2,profile,66,converseIntellStim,2.3333333333333335,3.05,-0.7166666666666663
2,profile,66,followSM,2.5,3.05,-0.5499999999999998
2,profile,66,friendshipOnline,3.1666666666666665,3.05,0.1166666666666667
2,profile,66,friendsOffline,3,3.05,-0.04999999999999982
2,profile,66,groupProject,3.5,3.05,0.4500000000000002
2,profile,66,helpConflict,3.1666666666666665,3.05,0.1166666666666667
2,profile,66,helpIntellChallenge,2.6666666666666665,3.05,-0.3833333333333333
2,profile,66,hire,2.8333333333333335,3.05,-0.21666666666666634
2,profile,66,interestNewsOnline,3,3.05,-0.04999999999999982
2,profile,66,introduceFriend,2.8333333333333335,3.05,-0.21666666666666634
2,profile,66,movieTVrec,3.1666666666666665,3.05,0.1166666666666667
2,profile,66,musicRec,3.5,3.05,0.4500000000000002
2,profile,66,paperFeedback,3.3333333333333335,3.05,0.28333333333333366
2,profile,66,romanticPartner_friend,3.1666666666666665,3.05,0.1166666666666667
2,profile,66,romanticPartner_self,2.5,3.05,-0.5499999999999998
2,profile,66,triviaPartner,3.1666666666666665,3.05,0.1166666666666667
2,profile,66,trustDeadlines,3,3.05,-0.04999999999999982
2,profile,66,trustInfoOnline,3.3333333333333335,3.05,0.28333333333333366
2,profile,66,trustOrganize,3,3.05,-0.04999999999999982
2,profile,66,valueOpinion,2.8,3.05,-0.25
2,profile,66,workStressfulTask,3.1666666666666665,3.05,0.1166666666666667
2,profile,66,workTaskConflict,3.3333333333333335,3.05,0.28333333333333366
2,profile,67,adviceGoodImpression,1.6,1.7435897435897436,-0.14358974358974352
2,profile,67,askNotes,2,1.7435897435897436,0.2564102564102564
2,profile,67,buySomethingOnline,1.3333333333333333,1.7435897435897436,-0.41025641025641035
2,profile,67,casualSocial,2,1.7435897435897436,0.2564102564102564
2,profile,67,converseIntellStim,1.3333333333333333,1.7435897435897436,-0.41025641025641035
2,profile,67,followSM,2,1.7435897435897436,0.2564102564102564
2,profile,67,friendshipOnline,2,1.7435897435897436,0.2564102564102564
2,profile,67,friendsOffline,1.6666666666666667,1.7435897435897436,-0.07692307692307687
2,profile,67,groupProject,2,1.7435897435897436,0.2564102564102564
2,profile,67,helpConflict,1.5,1.7435897435897436,-0.2435897435897436
2,profile,67,helpIntellChallenge,1.6666666666666667,1.7435897435897436,-0.07692307692307687
2,profile,67,hire,2.1666666666666665,1.7435897435897436,0.4230769230769229
2,profile,67,interestNewsOnline,1.8333333333333333,1.7435897435897436,0.08974358974358965
2,profile,67,introduceFriend,2.3333333333333335,1.7435897435897436,0.5897435897435899
2,profile,67,movieTVrec,2.2,1.7435897435897436,0.45641025641025657
2,profile,67,musicRec,2.2,1.7435897435897436,0.45641025641025657
2,profile,67,paperFeedback,1.5,1.7435897435897436,-0.2435897435897436
2,profile,67,romanticPartner_friend,1.5,1.7435897435897436,-0.2435897435897436
2,profile,67,romanticPartner_self,1.1666666666666667,1.7435897435897436,-0.5769230769230769
2,profile,67,triviaPartner,1.3333333333333333,1.7435897435897436,-0.41025641025641035
2,profile,67,trustDeadlines,1.6666666666666667,1.7435897435897436,-0.07692307692307687
2,profile,67,trustInfoOnline,1.6666666666666667,1.7435897435897436,-0.07692307692307687
2,profile,67,trustOrganize,1.3333333333333333,1.7435897435897436,-0.41025641025641035
2,profile,67,valueOpinion,2.1666666666666665,1.7435897435897436,0.4230769230769229
2,profile,67,workStressfulTask,1.6666666666666667,1.7435897435897436,-0.07692307692307687
2,profile,67,workTaskConflict,1.5,1.7435897435897436,-0.2435897435897436
2,profile,68,adviceGoodImpression,2,2.208974358974359,-0.20897435897435912
2,profile,68,askNotes,2.6,2.208974358974359,0.39102564102564097
2,profile,68,buySomethingOnline,2.3333333333333335,2.208974358974359,0.12435897435897436
2,profile,68,casualSocial,2.1666666666666665,2.208974358974359,-0.0423076923076926
2,profile,68,converseIntellStim,2.1666666666666665,2.208974358974359,-0.0423076923076926
2,profile,68,followSM,2,2.208974358974359,-0.20897435897435912
2,profile,68,friendshipOnline,2.1666666666666665,2.208974358974359,-0.0423076923076926
2,profile,68,friendsOffline,2,2.208974358974359,-0.20897435897435912
2,profile,68,groupProject,2.6666666666666665,2.208974358974359,0.4576923076923074
2,profile,68,helpConflict,2,2.208974358974359,-0.20897435897435912
2,profile,68,helpIntellChallenge,2.3333333333333335,2.208974358974359,0.12435897435897436
2,profile,68,hire,2.1666666666666665,2.208974358974359,-0.0423076923076926
2,profile,68,interestNewsOnline,2.8333333333333335,2.208974358974359,0.6243589743589744
2,profile,68,introduceFriend,2.3333333333333335,2.208974358974359,0.12435897435897436
2,profile,68,movieTVrec,2.5,2.208974358974359,0.2910256410256409
2,profile,68,musicRec,2.5,2.208974358974359,0.2910256410256409
2,profile,68,paperFeedback,2,2.208974358974359,-0.20897435897435912
2,profile,68,romanticPartner_friend,1.3333333333333333,2.208974358974359,-0.8756410256410259
2,profile,68,romanticPartner_self,1.5,2.208974358974359,-0.7089743589743591
2,profile,68,triviaPartner,2.1666666666666665,2.208974358974359,-0.0423076923076926
2,profile,68,trustDeadlines,2.4,2.208974358974359,0.1910256410256408
2,profile,68,trustInfoOnline,2.6,2.208974358974359,0.39102564102564097
2,profile,68,trustOrganize,2.3333333333333335,2.208974358974359,0.12435897435897436
2,profile,68,valueOpinion,2.3333333333333335,2.208974358974359,0.12435897435897436
2,profile,68,workStressfulTask,2.3333333333333335,2.208974358974359,0.12435897435897436
2,profile,68,workTaskConflict,1.6666666666666667,2.208974358974359,-0.5423076923076924
2,profile,69,adviceGoodImpression,2.8333333333333335,3.0794871794871796,-0.24615384615384617
2,profile,69,askNotes,3.6666666666666665,3.0794871794871796,0.5871794871794869
2,profile,69,buySomethingOnline,3,3.0794871794871796,-0.07948717948717965
2,profile,69,casualSocial,3.1666666666666665,3.0794871794871796,0.08717948717948687
2,profile,69,converseIntellStim,2.8333333333333335,3.0794871794871796,-0.24615384615384617
2,profile,69,followSM,2.5,3.0794871794871796,-0.5794871794871796
2,profile,69,friendshipOnline,3.3333333333333335,3.0794871794871796,0.25384615384615383
2,profile,69,friendsOffline,3.5,3.0794871794871796,0.42051282051282035
2,profile,69,groupProject,3.5,3.0794871794871796,0.42051282051282035
2,profile,69,helpConflict,3,3.0794871794871796,-0.07948717948717965
2,profile,69,helpIntellChallenge,2.8333333333333335,3.0794871794871796,-0.24615384615384617
2,profile,69,hire,3.5,3.0794871794871796,0.42051282051282035
2,profile,69,interestNewsOnline,3.1666666666666665,3.0794871794871796,0.08717948717948687
2,profile,69,introduceFriend,3.1666666666666665,3.0794871794871796,0.08717948717948687
2,profile,69,movieTVrec,3.2,3.0794871794871796,0.12051282051282053
2,profile,69,musicRec,3.3333333333333335,3.0794871794871796,0.25384615384615383
2,profile,69,paperFeedback,3.1666666666666665,3.0794871794871796,0.08717948717948687
2,profile,69,romanticPartner_friend,2.4,3.0794871794871796,-0.6794871794871797
2,profile,69,romanticPartner_self,2.2,3.0794871794871796,-0.8794871794871795
2,profile,69,triviaPartner,2.6,3.0794871794871796,-0.47948717948717956
2,profile,69,trustDeadlines,3.3333333333333335,3.0794871794871796,0.25384615384615383
2,profile,69,trustInfoOnline,3.1666666666666665,3.0794871794871796,0.08717948717948687
2,profile,69,trustOrganize,3,3.0794871794871796,-0.07948717948717965
2,profile,69,valueOpinion,3.3333333333333335,3.0794871794871796,0.25384615384615383
2,profile,69,workStressfulTask,3.5,3.0794871794871796,0.42051282051282035
2,profile,69,workTaskConflict,2.8333333333333335,3.0794871794871796,-0.24615384615384617
2,profile,70,adviceGoodImpression,3,2.8602564102564103,0.1397435897435897
2,profile,70,askNotes,2.8333333333333335,2.8602564102564103,-0.026923076923076827
2,profile,70,buySomethingOnline,3.1666666666666665,2.8602564102564103,0.3064102564102562
2,profile,70,casualSocial,3,2.8602564102564103,0.1397435897435897
2,profile,70,converseIntellStim,2.6666666666666665,2.8602564102564103,-0.1935897435897438
2,profile,70,followSM,2.6,2.8602564102564103,-0.2602564102564102
2,profile,70,friendshipOnline,3.1666666666666665,2.8602564102564103,0.3064102564102562
2,profile,70,friendsOffline,3.1666666666666665,2.8602564102564103,0.3064102564102562
2,profile,70,groupProject,3.1666666666666665,2.8602564102564103,0.3064102564102562
2,profile,70,helpConflict,2.8333333333333335,2.8602564102564103,-0.026923076923076827
2,profile,70,helpIntellChallenge,2.1666666666666665,2.8602564102564103,-0.6935897435897438
2,profile,70,hire,3.5,2.8602564102564103,0.6397435897435897
2,profile,70,interestNewsOnline,3.1666666666666665,2.8602564102564103,0.3064102564102562
2,profile,70,introduceFriend,3.5,2.8602564102564103,0.6397435897435897
2,profile,70,movieTVrec,3.3333333333333335,2.8602564102564103,0.4730769230769232
2,profile,70,musicRec,3.8,2.8602564102564103,0.9397435897435895
2,profile,70,paperFeedback,2.3333333333333335,2.8602564102564103,-0.5269230769230768
2,profile,70,romanticPartner_friend,2.8,2.8602564102564103,-0.060256410256410486
2,profile,70,romanticPartner_self,2.3333333333333335,2.8602564102564103,-0.5269230769230768
2,profile,70,triviaPartner,2.1666666666666665,2.8602564102564103,-0.6935897435897438
2,profile,70,trustDeadlines,2.5,2.8602564102564103,-0.3602564102564103
2,profile,70,trustInfoOnline,2.6666666666666665,2.8602564102564103,-0.1935897435897438
2,profile,70,trustOrganize,2.8333333333333335,2.8602564102564103,-0.026923076923076827
2,profile,70,valueOpinion,3,2.8602564102564103,0.1397435897435897
2,profile,70,workStressfulTask,2.3333333333333335,2.8602564102564103,-0.5269230769230768
2,profile,70,workTaskConflict,2.3333333333333335,2.8602564102564103,-0.5269230769230768
2,profile,71,adviceGoodImpression,2.3333333333333335,3.071794871794872,-0.7384615384615385
2,profile,71,askNotes,3.6666666666666665,3.071794871794872,0.5948717948717945
